,0
feature 1477,0.0
feature 1478,0.0
feature 1479,0.0
feature 1480,0.0
feature 1481,0.0
feature 1482,0.0
feature 1483,0.0
feature 1484,0.0
feature 1485,0.0
feature 1486,0.0
feature 1487,0.0
feature 1488,0.0
feature 1489,0.0
feature 1490,0.0
feature 1491,0.0
feature 1492,0.0
feature 1493,0.0
feature 1494,0.0
feature 1495,0.0
feature 1496,0.0
feature 1497,0.0
feature 1498,0.0
feature 1499,0.0
feature 1500,0.0
feature 1501,0.0
feature 1502,0.0
feature 1503,0.0
feature 1504,0.0
feature 1505,0.0
feature 1506,0.0
feature 1507,0.0
feature 1508,0.0
feature 1509,0.0
feature 1510,0.0
feature 1511,0.0
feature 1512,0.0
feature 1513,0.0
feature 1514,0.0
feature 1515,0.0
feature 1516,0.0
feature 1517,0.0
feature 1518,0.0
feature 1519,0.0
feature 1520,0.0
feature 1521,0.0
feature 1522,0.0
feature 1523,0.0
feature 1524,0.0
feature 1525,0.0
feature 1526,0.0
feature 1527,0.0
feature 1528,0.0
feature 1529,0.0
feature 1530,0.0
feature 1531,0.0
feature 1532,0.0
feature 1533,0.0
feature 1534,0.0
feature 1535,0.0
feature 1536,0.0
feature 1537,0.0
feature 1538,0.0
feature 1539,0.0
feature 1540,0.0
feature 1541,0.0
feature 1542,0.0
feature 1543,0.0
feature 1544,0.0
feature 1545,0.0
feature 1546,0.0
feature 1547,0.0
feature 1548,0.0
feature 1549,0.0
feature 1550,0.0
feature 1551,0.0
feature 1552,0.0
feature 1553,0.0
feature 1554,0.0
feature 1555,0.0
feature 1556,0.0
feature 1557,0.0
feature 1558,0.0
feature 1559,0.0
feature 1560,0.0
feature 1561,0.0
feature 1562,0.0
feature 1563,0.0
feature 1564,0.0
feature 1565,0.0
feature 1566,0.0
feature 1567,0.0
feature 1568,0.001684210526315777
feature 1569,0.0
feature 1570,0.0
feature 1571,0.0
feature 1572,0.0
feature 1573,0.0
feature 1574,0.0
feature 1575,0.0
feature 1576,0.0
feature 1577,0.0
feature 1578,0.0
feature 1579,0.0
feature 1580,0.0
feature 1581,-0.0008421052631578885
feature 1582,0.0
feature 1583,0.0
feature 1584,0.0
feature 1585,0.0
feature 1586,0.0
feature 1587,0.0
feature 1588,0.0
feature 1589,0.0
feature 1590,0.0
feature 1591,0.0
feature 1592,0.0
feature 1593,0.0
feature 1594,0.0
feature 1595,-0.00042105263157894425
feature 1596,0.0
feature 1597,0.0
feature 1598,0.0
feature 1599,0.0
feature 1600,0.0
feature 1601,0.0
feature 1602,0.0
feature 1603,0.0
feature 1604,0.0
feature 1605,0.0
feature 1606,0.0
feature 1607,0.0
feature 1608,0.0
feature 1609,0.0
feature 1610,0.0
feature 1611,0.0
feature 1612,0.0
feature 1613,0.0
feature 1614,0.0
feature 1615,0.0
feature 1616,0.0
feature 1617,0.0
feature 1618,0.0
feature 1619,0.0
feature 1620,0.0
feature 1621,0.0
feature 1622,0.0
feature 1623,0.0
feature 1624,0.0
feature 1625,0.0
feature 1626,0.0
feature 1627,0.0
feature 1628,0.0
feature 1629,0.0
feature 1630,0.0
feature 1631,0.0
feature 1632,0.0
feature 1633,0.0
feature 1634,0.0
feature 1635,0.0
feature 1636,0.0
feature 1637,0.0
feature 1638,0.0
feature 1639,0.0
feature 1640,0.0
feature 1641,0.0
feature 1642,0.0
feature 1643,0.0
feature 1644,0.0
feature 1645,0.0
feature 1646,0.0
feature 1647,0.0
feature 1648,0.0
feature 1649,0.0
feature 1650,0.0
feature 1651,0.0
feature 1652,0.0008421052631578885
feature 1653,0.0
feature 1654,0.0
feature 1655,0.0
feature 1656,0.0
feature 1657,0.0
feature 1658,0.0
feature 1659,0.0
feature 1660,0.0
feature 1661,0.0
feature 1662,0.0
feature 1663,0.0
feature 1664,0.0
feature 1665,0.0
feature 1666,0.0
feature 1667,0.0
feature 1668,0.0
feature 1669,0.0
feature 1670,0.00042105263157894425
feature 1671,0.0
feature 1672,0.0
feature 1673,0.0
feature 1674,0.0
feature 1675,0.0
feature 1676,0.0
feature 1677,0.0
feature 1678,0.0
feature 1679,0.0
feature 1680,0.0
feature 1681,0.0
feature 1682,0.0
feature 1683,0.0
feature 1684,0.0
feature 1685,0.0
feature 1686,0.0
feature 1687,0.0
feature 1688,0.0
feature 1689,0.0
feature 1690,0.0
feature 1691,0.0
feature 1692,0.0
feature 1693,0.0
feature 1694,0.0
feature 1695,0.0
feature 1696,0.0
feature 1697,0.0
feature 1698,0.0
feature 1699,0.00042105263157894425
feature 1700,0.0
feature 1701,0.0
feature 1702,0.0
feature 1703,0.0
feature 1704,0.0
feature 1705,0.0
feature 1706,0.0
feature 1707,0.0
feature 1708,0.0
feature 1709,0.0
feature 1710,0.0
feature 1711,0.0
feature 1712,0.0008421052631578885
feature 1713,0.0
feature 1714,0.0
feature 1715,0.0
feature 1716,0.0
feature 1717,0.0
feature 1718,0.0
feature 1719,0.0
feature 1720,0.0
feature 1721,0.0
feature 1722,0.0
feature 1723,0.0
feature 1724,0.0
feature 1725,0.0
feature 1726,0.0
feature 1727,0.0
feature 1728,0.0
feature 1729,0.0
feature 1730,0.0
feature 1731,0.0
feature 1732,0.0
feature 1733,0.0
feature 1734,0.0
feature 1735,0.0
feature 1736,0.0
feature 1737,0.0
feature 1738,0.0
feature 1739,0.0
feature 1740,0.0
feature 1741,0.0
feature 1742,0.0
feature 1743,0.0
feature 1744,0.0
feature 1745,0.0
feature 1746,0.0
feature 1747,0.0
feature 1748,0.0
feature 1749,0.0
feature 1750,0.0
feature 1751,0.0
feature 1752,0.0
feature 1753,0.0
feature 1754,0.0
feature 1755,0.0
feature 1756,0.0
feature 1757,0.0
feature 1758,0.0
feature 1759,0.0
feature 1760,0.0
feature 1761,0.0
feature 1762,0.0
feature 1763,0.0
feature 1764,0.0
feature 1765,0.0
feature 1766,0.0
feature 1767,0.0
feature 1768,0.0
feature 1769,0.0
feature 1770,0.0
feature 1771,0.0
feature 1772,0.0
feature 1773,0.0
feature 1774,0.0
feature 1775,0.0
feature 1776,0.0
feature 1777,0.0
feature 1778,0.0
feature 1779,0.0
feature 1780,0.0
feature 1781,0.0
feature 1782,0.0
feature 1783,0.0
feature 1784,0.0
feature 1785,0.0
feature 1786,0.0
feature 1787,0.0
feature 1788,0.0
feature 1789,0.0
feature 1790,0.0
feature 1791,0.0
feature 1792,0.0
feature 1793,-0.001684210526315777
feature 1794,0.0
feature 1795,0.0
feature 1796,0.0
feature 1797,0.0
feature 1798,0.0
feature 1799,0.0
feature 1800,0.0
feature 1801,0.0
feature 1802,0.0
feature 1803,0.0
feature 1804,0.0
feature 1805,0.0
feature 1806,0.0
feature 1807,0.0
feature 1808,0.0
feature 1809,0.0
feature 1810,0.0
feature 1811,0.0
feature 1812,0.0
feature 1813,0.0
feature 1814,0.0
feature 1815,0.0
feature 1816,0.0
feature 1817,0.0
feature 1818,0.0
feature 1819,0.0
feature 1820,0.0
feature 1821,0.0
feature 1822,0.0
feature 1823,0.0
feature 1824,0.0021052631578947654
feature 1825,0.0
feature 1826,0.0
feature 1827,0.0
feature 1828,0.0
feature 1829,0.0
feature 1830,0.0
feature 1831,0.001684210526315777
feature 1832,0.0
feature 1833,0.0
feature 1834,0.0
feature 1835,0.0
feature 1836,0.0
feature 1837,0.0
feature 1838,0.0
feature 1839,0.0
feature 1840,0.0
feature 1841,0.0
feature 1842,0.0
feature 1843,0.0
feature 1844,0.0
feature 1845,0.0
feature 1846,0.0
feature 1847,0.0
feature 1848,0.0
feature 1849,0.0
feature 1850,0.0
feature 1851,0.0
feature 1852,0.0
feature 1853,0.0
feature 1854,0.0
feature 1855,0.0
feature 1856,0.0
feature 1857,0.0
feature 1858,0.0
feature 1859,0.0
feature 1860,0.0
feature 1861,0.0
feature 1862,0.0
feature 1863,0.0
feature 1864,0.0
feature 1865,0.0
feature 1866,0.0
feature 1867,0.0
feature 1868,0.0
feature 1869,0.0
feature 1870,0.0
feature 1871,0.0
feature 1872,0.0
feature 1873,0.0
feature 1874,0.0
feature 1875,0.0
feature 1876,0.0
feature 1877,0.0
feature 1878,0.0
feature 1879,0.0
feature 1880,0.0
feature 1881,0.0
feature 1882,0.0
feature 1883,0.0
feature 1884,0.0
feature 1885,0.0
feature 1886,0.0
feature 1887,0.0
feature 1888,0.0
feature 1889,0.0
feature 1890,0.0
feature 1891,0.0
feature 1892,0.0
feature 1893,0.0
feature 1894,0.0
feature 1895,0.0
feature 1896,0.0
feature 1897,0.0
feature 1898,0.0
feature 1899,0.0
feature 1900,0.0
feature 1901,0.0
feature 1902,0.0
feature 1903,0.0
feature 1904,0.0025263157894736656
feature 1905,0.0
feature 1906,0.0
feature 1907,0.0
feature 1908,0.0
feature 1909,0.0
feature 1910,0.0
feature 1911,0.0
feature 1912,0.0
feature 1913,0.0
feature 1914,0.0
feature 1915,0.0
feature 1916,0.0012631578947368328
feature 1917,0.00042105263157894425
feature 1918,0.0
feature 1919,0.0
feature 1920,0.0
feature 1921,0.0
feature 1922,0.0
feature 1923,0.0
feature 1924,0.0
feature 1925,0.0
feature 1926,0.0
feature 1927,0.0
feature 1928,0.0
feature 1929,0.0
feature 1930,0.0
feature 1931,0.0
feature 1932,0.0
feature 1933,0.0
feature 1934,0.0
feature 1935,0.0
feature 1936,0.0
feature 1937,0.0
feature 1938,0.0
feature 1939,0.0
feature 1940,0.0
feature 1941,0.0
feature 1942,0.0
feature 1943,0.0
feature 1944,0.0
feature 1945,0.0
feature 1946,0.0
feature 1947,0.0
feature 1948,0.0
feature 1949,0.0
feature 1950,0.0
feature 1951,0.0
feature 1952,0.0
feature 1953,0.0
feature 1954,0.0
feature 1955,0.0
feature 1956,0.0
feature 1957,0.0
feature 1958,0.0
feature 1959,0.0
feature 1960,0.0
feature 1961,0.0
feature 1962,0.0
feature 1963,0.0
feature 1964,0.0
feature 1965,0.0
feature 1966,0.0
feature 1967,-0.001684210526315777
feature 1968,0.0
feature 1969,0.0
feature 1970,0.0
feature 1971,0.0
feature 1972,0.0
feature 1973,0.0
feature 1974,0.0
feature 1975,0.0
feature 1976,0.0
feature 1977,0.0
feature 1978,0.0
feature 1979,0.0
feature 1980,0.0
feature 1981,0.0008421052631578885
feature 1982,0.0
feature 1983,0.0
feature 1984,0.00042105263157894425
feature 1985,0.0
feature 1986,0.0
feature 1987,0.0
feature 1988,0.0
feature 1989,0.0
feature 1990,-0.0025263157894736656
feature 1991,0.0
feature 1992,0.0
feature 1993,0.0
feature 1994,0.0
feature 1995,0.0
feature 1996,0.0
feature 1997,0.0
feature 1998,0.0
feature 1999,0.0
feature 2000,0.0
feature 2001,0.00042105263157894425
feature 2002,0.0
feature 2003,0.0
feature 2004,0.0
feature 2005,0.0
feature 2006,0.0
feature 2007,0.0
feature 2008,0.0
feature 2009,0.0
feature 2010,0.0
feature 2011,0.0
feature 2012,0.0
feature 2013,0.0
feature 2014,0.0
feature 2015,0.0
feature 2016,0.0
feature 2017,0.0
feature 2018,0.0
feature 2019,0.0
feature 2020,0.0
feature 2021,0.0
feature 2022,0.0
feature 2023,0.0
feature 2024,0.0
feature 2025,0.0
feature 2026,0.0
feature 2027,0.0
feature 2028,0.0
feature 2029,0.0
feature 2030,0.0
feature 2031,0.0
feature 2032,0.0
feature 2033,0.0
feature 2034,0.0
feature 2035,0.0
feature 2036,0.0
feature 2037,0.0
feature 2038,0.0
feature 2039,0.0
feature 2040,0.0
feature 2041,0.0
feature 2042,0.0
feature 2043,0.0
feature 2044,0.0
feature 2045,0.0
feature 2046,0.0
feature 2047,0.0
feature 2048,0.0
feature 2049,0.0
feature 2050,0.0
feature 2051,0.0
feature 2052,0.0
feature 2053,0.0
feature 2054,0.0
feature 2055,0.0
feature 2056,0.0
feature 2057,0.0
feature 2058,0.0
feature 2059,0.0
feature 2060,0.0
feature 2061,0.0
feature 2062,0.0
feature 2063,0.0
feature 2064,0.0
feature 2065,0.0
feature 2066,0.0
feature 2067,0.0
feature 2068,0.0
feature 2069,0.0
feature 2070,0.0
feature 2071,0.0
feature 2072,0.0
feature 2073,0.0
feature 2074,0.0
feature 2075,0.0
feature 2076,0.0
feature 2077,0.0
feature 2078,0.0
feature 2079,0.0
feature 2080,0.0
feature 2081,0.0
feature 2082,0.0
feature 2083,0.0
feature 2084,0.0
feature 2085,0.0012631578947368328
feature 2086,0.0
feature 2087,0.0
feature 2088,0.0
feature 2089,0.0
feature 2090,0.0
feature 2091,0.0
feature 2092,0.0
feature 2093,0.0
feature 2094,0.0
feature 2095,0.0
feature 2096,0.0
feature 2097,0.0
feature 2098,0.0
feature 2099,0.0
feature 2100,0.0
feature 2101,0.0
feature 2102,0.0
feature 2103,0.0
feature 2104,0.0
feature 2105,0.0
feature 2106,0.0
feature 2107,0.0
feature 2108,0.0
feature 2109,0.0
feature 2110,0.0
feature 2111,0.0
feature 2112,0.0
feature 2113,0.0
feature 2114,0.0
feature 2115,0.0
feature 2116,0.0
feature 2117,0.0
feature 2118,0.0
feature 2119,0.0
feature 2120,0.0
feature 2121,0.0
feature 2122,0.0
feature 2123,0.0
feature 2124,0.0
feature 2125,0.0
feature 2126,0.0
feature 2127,0.0
feature 2128,0.0
feature 2129,0.0
feature 2130,0.0
feature 2131,0.0
feature 2132,0.0
feature 2133,0.0
feature 2134,0.0
feature 2135,0.0
feature 2136,0.0
feature 2137,0.0
feature 2138,0.0
feature 2139,0.0
feature 2140,0.0
feature 2141,0.0
feature 2142,0.0
feature 2143,0.0
feature 2144,0.0
feature 2145,0.0
feature 2146,0.0
feature 2147,0.0
feature 2148,0.0
feature 2149,0.0
feature 2150,0.0
feature 2151,0.0
feature 2152,0.0
feature 2153,0.0
feature 2154,0.0
feature 2155,0.0
feature 2156,0.0
feature 2157,0.0
feature 2158,0.0
feature 2159,0.0
feature 2160,0.0
feature 2161,0.0
feature 2162,0.0
feature 2163,0.0
feature 2164,0.0
feature 2165,0.0
feature 2166,0.0
feature 2167,0.0
feature 2168,0.0
feature 2169,0.0
feature 2170,0.0
feature 2171,0.0
feature 2172,0.0
feature 2173,0.0
feature 2174,0.0
feature 2175,0.0
feature 2176,0.0
feature 2177,0.0
feature 2178,0.0
feature 2179,0.0
feature 2180,0.0
feature 2181,0.004210526315789465
feature 2182,0.0
feature 2183,0.0
feature 2184,0.0
feature 2185,0.0
feature 2186,0.0
feature 2187,0.0
feature 2188,0.0
feature 2189,0.0
feature 2190,0.0
feature 2191,0.0
feature 2192,0.0
feature 2193,0.0
feature 2194,0.0
feature 2195,0.0
feature 2196,0.0
feature 2197,0.0
feature 2198,0.0
feature 2199,0.0
feature 2200,0.0
feature 2201,0.0
feature 2202,0.0
feature 2203,0.0
feature 2204,0.0
feature 2205,0.0
feature 2206,0.0
feature 2207,0.0
feature 2208,0.0
feature 2209,0.0
feature 2210,0.0
feature 2211,0.0
feature 2212,0.0
feature 2213,0.0
feature 2214,0.0
feature 2215,0.0
feature 2216,0.0
feature 2217,0.0
feature 2218,0.0
feature 2219,0.0
feature 2220,0.0
feature 2221,0.0
feature 2222,0.0
feature 2223,0.0
feature 2224,0.0
feature 2225,0.0
feature 2226,0.0
feature 2227,0.0
feature 2228,0.0
feature 2229,0.0
feature 2230,0.0
feature 2231,0.0
feature 2232,0.0
feature 2233,0.0
feature 2234,0.0
feature 2235,0.0
feature 2236,0.0
feature 2237,0.0
feature 2238,0.0
feature 2239,0.0
feature 2240,0.0
feature 2241,0.0
feature 2242,0.0
feature 2243,0.0
feature 2244,0.0
feature 2245,0.0
feature 2246,0.0
feature 2247,0.0
feature 2248,0.0
feature 2249,0.0
feature 2250,0.0
feature 2251,0.0
feature 2252,0.0
feature 2253,0.0
feature 2254,0.0
feature 2255,0.0
feature 2256,0.0
feature 2257,0.0
feature 2258,0.0
feature 2259,0.0
feature 2260,0.0
feature 2261,0.0
feature 2262,0.0
feature 2263,0.0
feature 2264,0.0
feature 2265,0.0
feature 2266,0.0
feature 2267,0.0
feature 2268,0.0
feature 2269,0.0
feature 2270,0.0
feature 2271,0.0
feature 2272,0.0
feature 2273,0.0
feature 2274,0.0
feature 2275,0.0
feature 2276,0.0
feature 2277,0.0
feature 2278,0.0
feature 2279,0.0
feature 2280,0.0
feature 2281,0.0
feature 2282,0.0
feature 2283,0.0
feature 2284,0.0
feature 2285,0.0029473684210526096
feature 2286,0.0
feature 2287,0.0
feature 2288,0.0012631578947368328
feature 2289,0.0
feature 2290,0.0
feature 2291,0.0
feature 2292,0.0012631578947368328
feature 2293,0.0
feature 2294,0.0
feature 2295,0.0
feature 2296,0.0
feature 2297,0.0
feature 2298,0.0
feature 2299,0.0
feature 2300,0.0
feature 2301,0.0
feature 2302,0.0
feature 2303,0.0
feature 2304,0.0
feature 2305,0.0
feature 2306,0.0
feature 2307,0.0
feature 2308,0.0
feature 2309,0.0
feature 2310,0.0
feature 2311,0.0
feature 2312,0.0
feature 2313,0.0
feature 2314,0.0
feature 2315,0.0
feature 2316,0.0
feature 2317,0.0
feature 2318,0.0
feature 2319,0.0
feature 2320,0.0
feature 2321,0.0
feature 2322,0.0
feature 2323,0.0
feature 2324,0.0
feature 2325,0.00042105263157894425
feature 2326,0.0
feature 2327,0.0
feature 2328,0.0
feature 2329,0.0
feature 2330,0.0
feature 2331,0.0
feature 2332,0.0
feature 2333,0.0
feature 2334,0.0
feature 2335,0.0
feature 2336,0.0
feature 2337,0.0
feature 2338,0.0
feature 2339,0.0
feature 2340,0.0
feature 2341,0.0
feature 2342,0.0
feature 2343,0.0
feature 2344,0.0
feature 2345,0.0
feature 2346,0.0
feature 2347,0.0
feature 2348,0.0
feature 2349,0.0
feature 2350,0.0
feature 2351,0.0
feature 2352,0.0
feature 2353,0.001684210526315777
feature 2354,0.0
feature 2355,0.0
feature 2356,0.0
feature 2357,0.0
feature 2358,0.0
feature 2359,0.0
feature 2360,0.0
feature 2361,0.0
feature 2362,0.0
feature 2363,0.0
feature 2364,0.0
feature 2365,0.0
feature 2366,0.0
feature 2367,0.0
feature 2368,0.0
feature 2369,0.0
feature 2370,0.0
feature 2371,0.0
feature 2372,0.0
feature 2373,0.0
feature 2374,0.0
feature 2375,0.0
feature 2376,0.0
feature 2377,0.0
feature 2378,0.0
feature 2379,0.0
feature 2380,0.0
feature 2381,0.0
feature 2382,0.0
feature 2383,0.0
feature 2384,0.0
feature 2385,0.0
feature 2386,0.0
feature 2387,0.0
feature 2388,0.0
feature 2389,0.0
feature 2390,0.0
feature 2391,0.0
feature 2392,0.0
feature 2393,0.0
feature 2394,0.0
feature 2395,0.0
feature 2396,0.0
feature 2397,0.0
feature 2398,0.0
feature 2399,0.0
feature 2400,0.0
feature 2401,0.0
feature 2402,0.0
feature 2403,0.0
feature 2404,0.0
feature 2405,0.0
feature 2406,0.00042105263157894425
feature 2407,0.0
feature 2408,0.0
feature 2409,0.0
feature 2410,0.0
feature 2411,0.0
feature 2412,0.0
feature 2413,0.0
feature 2414,0.0
feature 2415,0.0
feature 2416,0.0
feature 2417,0.0
feature 2418,0.0
feature 2419,0.0
feature 2420,0.0
feature 2421,0.0
feature 2422,0.0
feature 2423,0.0
feature 2424,0.0
feature 2425,0.0
feature 2426,0.0
feature 2427,0.0
feature 2428,0.0
feature 2429,0.0
feature 2430,0.0
feature 2431,0.0
feature 2432,0.0
feature 2433,0.0
feature 2434,0.0
feature 2435,0.0
feature 2436,0.0
feature 2437,0.0
feature 2438,0.0
feature 2439,0.0
feature 2440,0.0
feature 2441,0.0
feature 2442,0.001684210526315777
feature 2443,0.0
feature 2444,0.0
feature 2445,0.0
feature 2446,0.0
feature 2447,0.0
feature 2448,0.0
feature 2449,0.0
feature 2450,0.0
feature 2451,0.0
feature 2452,0.0
feature 2453,0.0
feature 2454,0.0
feature 2455,0.0
feature 2456,0.0
feature 2457,0.002105263157894721
feature 2458,0.0
feature 2459,0.0
feature 2460,0.0
feature 2461,0.0
feature 2462,0.0
feature 2463,0.0
feature 2464,0.0
feature 2465,0.0
feature 2466,0.0
feature 2467,0.0
feature 2468,0.0
feature 2469,0.0
feature 2470,0.0
feature 2471,0.0
feature 2472,0.0
feature 2473,0.0
feature 2474,0.0
feature 2475,0.0
feature 2476,0.0
feature 2477,0.0
feature 2478,0.0
feature 2479,0.0
feature 2480,0.0
feature 2481,0.0
feature 2482,0.0
feature 2483,0.0
feature 2484,0.0
feature 2485,0.0
feature 2486,0.0
feature 2487,0.0
feature 2488,0.0
feature 2489,0.0
feature 2490,0.0
feature 2491,0.0
feature 2492,0.0
feature 2493,0.0
feature 2494,0.0
feature 2495,0.0
feature 2496,0.0
feature 2497,0.0
feature 2498,0.0
feature 2499,0.0
feature 2500,0.0
feature 2501,0.0
feature 2502,0.0
feature 2503,0.0
feature 2504,0.0
feature 2505,0.0
feature 2506,0.0
feature 2507,0.0
feature 2508,0.0
feature 2509,0.0
feature 2510,0.0
feature 2511,0.0
feature 2512,0.0
feature 2513,0.0
feature 2514,0.0
feature 2515,0.0
feature 2516,0.0
feature 2517,0.0
feature 2518,0.0
feature 2519,0.0
feature 2520,0.0
feature 2521,0.0
feature 2522,0.0
feature 2523,0.0
feature 2524,0.0
feature 2525,0.0
feature 2526,0.0
feature 2527,0.0
feature 2528,0.0
feature 2529,0.0
feature 2530,0.0
feature 2531,0.0
feature 2532,0.0
feature 2533,0.0
feature 2534,0.0
feature 2535,0.0
feature 2536,0.0
feature 2537,0.0
feature 2538,0.0
feature 2539,0.0
feature 2540,0.0
feature 2541,0.0
feature 2542,0.0
feature 2543,0.0
feature 2544,0.0
feature 2545,0.0
feature 2546,0.00042105263157894425
feature 2547,0.0
feature 2548,0.0
feature 2549,0.0
feature 2550,0.0
feature 2551,0.0
feature 2552,0.0
feature 2553,0.0008421052631578885
feature 2554,0.0
feature 2555,0.0
feature 2556,0.0
feature 2557,0.0
feature 2558,0.0
feature 2559,0.0
feature 2560,0.0
feature 2561,0.0
feature 2562,0.0
feature 2563,0.0
feature 2564,0.0
feature 2565,0.0
feature 2566,0.0
feature 2567,0.0
feature 2568,0.0
feature 2569,0.0
feature 2570,0.0
feature 2571,0.0
feature 2572,0.0
feature 2573,0.0
feature 2574,0.0
feature 2575,0.0
feature 2576,0.0
feature 2577,0.0
feature 2578,0.0
feature 2579,0.0
feature 2580,0.0
feature 2581,0.0
feature 2582,0.0
feature 2583,0.0
feature 2584,0.0
feature 2585,0.0
feature 2586,0.0
feature 2587,0.0
feature 2588,0.0
feature 2589,0.0
feature 2590,0.0
feature 2591,0.0
feature 2592,0.0
feature 2593,0.0
feature 2594,0.0
feature 2595,0.0
feature 2596,0.0
feature 2597,0.0
feature 2598,0.0
feature 2599,0.0
feature 2600,0.0
feature 2601,0.0
feature 2602,0.0
feature 2603,0.0
feature 2604,0.0
feature 2605,0.0
feature 2606,0.0
feature 2607,0.0
feature 2608,0.0
feature 2609,0.0
feature 2610,0.0
feature 2611,0.0
feature 2612,0.0
feature 2613,0.0
feature 2614,0.0
feature 2615,0.0
feature 2616,0.0
feature 2617,0.0
feature 2618,0.0
feature 2619,0.0
feature 2620,0.0
feature 2621,0.0
feature 2622,0.0
feature 2623,0.0
feature 2624,0.0
feature 2625,0.0
feature 2626,0.0
feature 2627,0.0
feature 2628,0.0
feature 2629,0.0
feature 2630,0.0
feature 2631,0.0
feature 2632,0.0
feature 2633,0.0
feature 2634,0.0
feature 2635,0.0
feature 2636,0.0
feature 2637,0.0
feature 2638,0.0
feature 2639,0.0
feature 2640,0.0
feature 2641,0.0
